Signal ID,Location Name,Signal Type,Signal Status,ATD Location ID,COA Intersection ID,Control,Council District(s),Primary St,Cross St,Cross St Segment ID,Landmark,Primary Signal,Secondary Signal(s),Jurisdiction Label,Primary St Segment ID,Signal Eng. Area,Traffic Engineer Area,Turn On Date,Cross St Block,Primary St Block,Signal PM Max Fiscal Year,Pedestrian Button Type,Leading Pedestrian Interval,Date Leading Pedestrian Interval Installed,North/South Pedestrian Interval,East/West Pedestrian Interval,Leading Pedestrian Interval Comment,Bicycle Signal,Bus Stops,Source DB ID,IP Communication status,Comm Status Datetime,Owner,Detection status,Detection Status Date,Construction Note,Construction Note Date,Modified Date,Location,Corridor Retiming Zone,Backplate Installed,Backplate Type,Intersection Backplate Status,Dark Signal
817, LOYOLA LN / CRYSTALBROOK DR,TRAFFIC,TURNED_ON,LOC16-004020,5166144,PRIMARY,1, LOYOLA LN, CRYSTALBROOK DR,2016333,,,,AUSTIN FULL PURPOSE,2040701,NORTHEAST,,08/18/2009,"6,700","5,701",2018,APS,False,,,,,False,"4613, 4801, 5846",5817c0ace052e0422be6ca6e,,,COA,OK,06/23/2017 05:00:00 AM +0000,,,06/20/2024 05:47:00 PM +0000,POINT (-97.653885 30.302908),183 East,False,,,NO
4103, PLEASANT VALLEY RD / ANKEN DR,PHB,RECOMMENDED - NO FUNDING,LOC16-005915,5159394,PRIMARY,3, PLEASANT VALLEY RD, ANKEN DR,2022884,,,,AUSTIN FULL PURPOSE,2022883,NORTHEAST,,,"2,300","2,208",,,False,,,,,False,3527,5f1ef9766395440015edea54,,,COA,NO DETECTION,07/27/2020 05:00:00 AM +0000,Expect construction to start in late 2021.,02/09/2021 06:00:00 AM +0000,10/16/2023 01:11:00 PM +0000,POINT (-97.726688 30.229215),,False,,,NO
4124, JOHNNY MORRIS RD / JOHNNY MORRIS RD (@ Garcia MS),PHB,TURNED_ON,LOC21-017400,,PRIMARY,1, JOHNNY MORRIS RD, JOHNNY MORRIS RD,2040577,@ Garcia MS,,,AUSTIN FULL PURPOSE,2040577,NORTHEAST,,01/09/2023,"7,400","7,400",,APS,False,,,,,False,,5fff0318dabb00001e023708,,,COA,NO DETECTION,03/07/2024 06:00:00 AM +0000,,06/10/2021 05:00:00 AM +0000,07/02/2024 05:51:00 PM +0000,POINT (-97.641294 30.310522),,False,,,NO
4118, 1ST ST / MEADOW LEA DR,PHB,TURNED_ON,LOC16-007050,5151322,PRIMARY,2, 1ST ST, MEADOW LEA DR,2025623,,,,AUSTIN FULL PURPOSE,2025620,SOUTH,,08/07/2023,601,"7,200",,APS,False,,,,,False,"2627, 2638",5ff740a611125f001d40dc0b,,,COA,NO DETECTION,08/08/2023 05:00:00 AM +0000,,01/07/2021 06:00:00 AM +0000,05/28/2024 06:46:00 PM +0000,POINT (-97.79 30.19),,False,,,NO
4139, PLEASANT VALLEY RD / PLEASANT VALLEY RD (Travis Association for the Blind),PHB,DESIGN,LOC22-021720,,PRIMARY,2, PLEASANT VALLEY RD, PLEASANT VALLEY RD,5068716,Travis Association for the Blind,,,AUSTIN FULL PURPOSE,5068716,SOUTH,,,"4,500","4,500",,,False,,,,,False,,62bb1bf228d024001e44b121,,,COA,NO DETECTION,06/28/2022 05:00:00 AM +0000,,06/28/2022 05:00:00 AM +0000,10/16/2023 01:11:00 PM +0000,POINT (-97.741994 30.204231),,False,,,NO
4070, BURNET RD / 47TH ST (Near TX School for the Blind),PHB,TURNED_ON,LOC16-006360,5157218,PRIMARY,"7, 9", BURNET RD, 47TH ST,2015416,Near TX School for the Blind,,,AUSTIN FULL PURPOSE,2040512,NORTHWEST,,06/01/2018,"1,401","4,700",2019,APS,False,,,,,False,"4202, 687",5922019fd26f0437addd713d,,,COA,NO DETECTION,,,05/29/2018 05:00:00 AM +0000,08/06/2024 02:42:00 AM +0000,POINT (-97.739921 30.317998),Burnet,False,,,NO
892, BRODIE LN / 290 HWY SVRD,TRAFFIC,TURNED_ON,LOC16-004395,5148814,SECONDARY,8, BRODIE LN,US 290 HWY SVRD,3309475,,891:  BRODIE LN / 290 HWY SVRD,,AUSTIN FULL PURPOSE,2024082,SOUTH,,02/01/2005,"4,956","4,000",2022,,False,,,,,False,4471,5817c0bde052e0422be6cb2f,,,Sunset Valley,OK,06/26/2017 05:00:00 AM +0000,,,10/16/2023 01:11:00 PM +0000,POINT (-97.818329 30.233582),Brodie 1,False,,,NO
823, PARKER LN / WOODWARD ST,TRAFFIC,TURNED_ON,LOC16-004050,5157021,PRIMARY,3, PARKER LN, WOODWARD ST,2023089,,,,AUSTIN FULL PURPOSE,2041637,SOUTH,,05/19/1999,"1,700","3,100",2019,APS,False,,,,,False,"1235, 2169, 5456",5817c0aee052e0422be6ca7c,,,COA,OK,06/23/2017 05:00:00 AM +0000,,,06/05/2024 05:46:00 PM +0000,POINT (-97.743912 30.219627),Woodward,False,,,NO
828, DESSAU RD / PARMER LN,TRAFFIC,TURNED_ON,LOC16-004075,5166307,PRIMARY,1, DESSAU RD, PARMER LN,2012689,,,,AUSTIN FULL PURPOSE,2012688,NORTHEAST,,01/17/2002,"1,601","12,200",2018,APS,False,,,,,False,,5817c0afe052e0422be6ca89,,,COA,OK,10/27/2022 05:00:00 AM +0000,,,04/01/2024 07:57:00 PM +0000,POINT (-97.648537 30.387005),Parmer East,False,,,NO
833, CAPITAL OF TEXAS HWY / CEDAR ST,TRAFFIC,TURNED_ON,LOC16-004100,5149818,PRIMARY,"10, 8", CAPITAL OF TEXAS HWY, CEDAR ST,2040269,,,,AUSTIN FULL PURPOSE,2013511,NORTHWEST,,04/03/2013,"6,301","3,700",2023,,False,,,,,False,,5817c0b0e052e0422be6ca95,,,COA,OK,01/29/2024 06:00:00 AM +0000,,,06/26/2024 04:55:00 PM +0000,POINT (-97.803558 30.339468),Loop 360 North,False,,,NO
865, MC NEIL DR / LOS INDIOS TRL,TRAFFIC,TURNED_ON,LOC16-004260,5153906,PRIMARY,6, MC NEIL DR, LOS INDIOS TRL,2007575,,,,AUSTIN FULL PURPOSE,2007574,NORTHWEST,,03/20/2003,"12,450","6,802",2018,,False,,,,,False,,5817c0b6e052e0422be6cae4,,,COA,OK,01/31/2024 06:00:00 AM +0000,,,06/28/2024 11:57:00 AM +0000,POINT (-97.760498 30.437367),McNeil,False,,,NO
847, CAPITAL OF TEXAS HWY / SPICEWOOD SPRINGS RD (WEST),TRAFFIC,TURNED_ON,LOC16-004170,5152791,PRIMARY,10, CAPITAL OF TEXAS HWY, SPICEWOOD SPRINGS RD,2013756,WEST,,,AUSTIN FULL PURPOSE,2013759,NORTHWEST,,12/30/1996,"5,401","8,000",2023,,False,,,,,False,,5817c0b2e052e0422be6cab6,,,COA,OK,06/11/2024 05:00:00 AM +0000,,,06/28/2024 12:03:00 PM +0000,POINT (-97.771362 30.382658),Loop 360 North,False,,,NO
860,US 183 HWY / METROPOLIS DR,TRAFFIC,TURNED_ON,LOC16-004235,5164191,PRIMARY,2,US 183 HWY, METROPOLIS DR,2046721,,,,AUSTIN FULL PURPOSE,2046720,SOUTH,,10/25/2011,"7,700","2,800",2022,,False,,,,,False,,5817c0b5e052e0422be6cad6,,,COA,OK,05/16/2024 05:00:00 AM +0000,,,06/28/2024 11:18:00 AM +0000,POINT (-97.683281 30.209925),Burleson,False,,,NO
875, CAPITAL OF TEXAS HWY / WALSH TARLTON LN,TRAFFIC,TURNED_ON,LOC16-004310,5149237,PRIMARY,8, CAPITAL OF TEXAS HWY, WALSH TARLTON LN,3194736,,,,AUSTIN FULL PURPOSE,3194743,SOUTH,,01/01/2010,"2,715","2,430",2020,,False,,,,,False,,5817c0b8e052e0422be6cafd,,,COA,OK,08/29/2023 05:00:00 AM +0000,,,06/28/2024 11:56:00 AM +0000,POINT (-97.812248 30.257986),Loop 360 South,False,,,NO
837, SPICEWOOD SPRINGS RD / FOUR IRON DR,TRAFFIC,TURNED_ON,LOC16-004120,5151885,PRIMARY,"10, 6", SPICEWOOD SPRINGS RD, FOUR IRON DR,2042613,,,,AUSTIN FULL PURPOSE,2007740,NORTHWEST,,06/20/2002,"11,600","8,551",2018,,False,,,,,False,,5817c0b0e052e0422be6ca9e,,,COA,OK,01/22/2024 06:00:00 AM +0000,,,01/16/2024 08:09:00 PM +0000,POINT (-97.778297 30.431625),McNeil,False,,,NO
843, OLTORF ST / WILLOW CREEK DR,TRAFFIC,TURNED_ON,LOC16-004150,5158867,SECONDARY,3, OLTORF ST, WILLOW CREEK DR,2022886,,842:  OLTORF ST / DOUGLAS ST,,AUSTIN FULL PURPOSE,2022887,NORTHEAST,,11/07/2002,"2,107","2,217",2022,,True,,4p,,7 second early walk time.,False,,5b5c437697428f168b0e8795,,,COA,OK,08/28/2023 05:00:00 AM +0000,,,10/16/2023 01:11:00 PM +0000,POINT (-97.731018 30.229752),Oltorf,False,,,NO
917,US 290 HWY SVRD / ED BLUESTEIN BLVD SVRD (Southeast intersection of 290 / 183 ),TRAFFIC,TURNED_ON,LOC17-007345,5164970,SECONDARY,1,US 290 HWY SVRD, ED BLUESTEIN BLVD SVRD,3266168,Southeast intersection of 290 / 183 ,927: US 290 HWY SVRD / ED BLUESTEIN BLVD SVRD (Southwest Intersection of 290 / 183 ),,AUSTIN FULL PURPOSE,2012562,NORTHEAST,,,"7,627","7,631",2022,,False,,,,,False,,5882659802671fb74ae59a13,,,TxDOT,NO DETECTION,,,,10/16/2023 02:28:00 PM +0000,POINT (-97.672077 30.325205),183 East,False,,,NO
880, FREIDRICH LN / ST ELMO RD,TRAFFIC,TURNED_ON,LOC16-004335,5156261,PRIMARY,2, FREIDRICH LN, ST ELMO RD,2023181,,,,AUSTIN FULL PURPOSE,2023180,SOUTH,,03/22/1984,"1,706","4,200",2021,APS,False,,,,,False,"1231, 5917",5b5c437897428f168b0e87a4,,,COA,OK,09/21/2022 05:00:00 AM +0000,,,03/15/2024 07:56:00 PM +0000,POINT (-97.749001 30.210959),Woodward,False,,,NO
901, WEST GATE BLVD / JONES RD,TRAFFIC,TURNED_ON,LOC16-004440,5150053,PRIMARY,5, WEST GATE BLVD, JONES RD,2024286,,,,AUSTIN FULL PURPOSE,2024285,SOUTH,,05/26/1983,"2,701","4,900",2020,,False,,,,,False,"2338, 2367",5817c0c1e052e0422be6cb4c,,,COA,BROKEN,12/13/2022 06:00:00 AM +0000,,,07/02/2024 12:32:00 PM +0000,POINT (-97.803871 30.225609),West Gate,False,,,NO
852, CAPITAL OF TEXAS HWY / COURTYARD DR,TRAFFIC,TURNED_ON,LOC16-004195,5150534,PRIMARY,10, CAPITAL OF TEXAS HWY, COURTYARD DR,2013792,,,,AUSTIN FULL PURPOSE,2013793,NORTHWEST,,01/24/1991,"5,400","5,409",2023,,False,,,,,False,,5817c0b4e052e0422be6cac2,,,COA,OK,07/17/2024 05:00:00 AM +0000,,,07/19/2024 01:10:00 PM +0000,POINT (-97.795288 30.352457),Loop 360 North,False,,,NO
907,FM 620 RD / DEERBROOK TRL,TRAFFIC,TURNED_ON,LOC16-004470,5148947,PRIMARY,6,FM 620 RD, DEERBROOK TRL,2043874,,,,AUSTIN FULL PURPOSE,2006758,NORTHWEST,,03/23/2011,"12,324","12,400",2020,,False,,,,,False,,5817c0c2e052e0422be6cb5b,,,COA,OK,05/19/2021 05:00:00 AM +0000,,,06/26/2024 04:46:00 PM +0000,POINT (-97.810623 30.46389),RM 620,False,,,NO
884, 45TH ST / W 45TH TO MOPAC SB RAMP,TRAFFIC,TURNED_ON,LOC16-004355,5154866,SECONDARY,10, 45TH ST, W 45TH TO MOPAC SB RAMP,2021768,,580:  MOPAC EXPY / 45TH ST,,AUSTIN FULL PURPOSE,2021769,NORTHWEST,,04/08/2003,,"2,916",2022,APS,False,,,,,False,,5817c0bbe052e0422be6cb16,,,TxDOT,BROKEN,05/30/2023 05:00:00 AM +0000,,,10/16/2023 01:11:00 PM +0000,POINT (-97.756348 30.321396),Grove,False,,,NO
913,FM 2222 RD / PARK CENTRE ,TRAFFIC,TURNED_ON,LOC16-004495,5148919,PRIMARY,10,FM 2222 RD, PARK CENTRE ,5076515,,,,AUSTIN FULL PURPOSE,5076511,NORTHWEST,,11/12/2009,,"8,502",2019,,False,,,,,False,,5817c0c3e052e0422be6cb6a,,,COA,OK,03/25/2024 05:00:00 AM +0000,,,03/25/2024 05:04:00 PM +0000,POINT (-97.813118 30.382252),FM 2222,False,,,NO
824,FM 620 RD / PARMER LN,TRAFFIC,TURNED_ON,LOC16-004055,5153208,SECONDARY,6,FM 620 RD, PARMER LN,3261923,,825: FM 620 RD / PARMER LN,,AUSTIN FULL PURPOSE,2045100,NORTHWEST,,01/09/2002,"9,200","13,906",2022,,False,,,,,False,,5817c0aee052e0422be6ca7e,,,TxDOT,OK,06/23/2017 05:00:00 AM +0000,,,07/02/2024 02:06:00 PM +0000,POINT (-97.764977 30.476822),Parmer West,False,,,NO
897,FM 620 RD / 183 HWY SVRD,TRAFFIC,TURNED_ON,LOC16-004420,5150028,SECONDARY,6,FM 620 RD,US 183 HWY SVRD,3271333,,896: FM 620 RD / 183 HWY SVRD,,AUSTIN FULL PURPOSE,3271339,NORTHWEST,,10/06/2009,"13,876","13,032",2022,,False,,,,,False,,5b5c437997428f168b0e87ab,,,TxDOT,BROKEN,09/11/2017 05:00:00 AM +0000,,,10/16/2023 01:11:00 PM +0000,POINT (-97.797691 30.468823),Lakeline,False,,,NO
829,FM 620 RD / CONCORDIA UNIVERSITY DR,TRAFFIC,TURNED_ON,LOC16-004080,5146164,PRIMARY,10,FM 620 RD, CONCORDIA UNIVERSITY DR,2043883,,,,AUSTIN FULL PURPOSE,2008144,NORTHWEST,,01/24/2002,"11,301","8,116",2022,,False,,,,,False,,5817c0afe052e0422be6ca8b,,,COA,BROKEN,07/09/2024 05:00:00 AM +0000,,,07/03/2024 03:37:00 PM +0000,POINT (-97.845024 30.4219),Four Points,False,,,NO
883, CAPITAL OF TEXAS HWY / MOPAC EXPY SVRD,TRAFFIC,TURNED_ON,LOC16-004350,5149746,PRIMARY,8, CAPITAL OF TEXAS HWY, MOPAC EXPY SVRD,2021598,,,,AUSTIN FULL PURPOSE,2047121,SOUTH,,,"3,106","3,311",2022,,False,,,,,False,,5817c0bae052e0422be6cb13,,,TxDOT,BROKEN,06/13/2024 05:00:00 AM +0000,,,06/26/2024 05:13:00 PM +0000,POINT (-97.806664 30.251068),Loop 360 South,False,,,NO
908,FM 620 RD / LAKE CREEK PKWY,TRAFFIC,TURNED_ON,LOC16-004475,5148573,PRIMARY,6,FM 620 RD, LAKE CREEK PKWY,3273055,,,,AUSTIN FULL PURPOSE,2006819,NORTHWEST,,10/15/2009,"11,422","12,220",2021,,False,,,,,False,,5b5c437c97428f168b0e87c7,,,COA,OK,08/23/2022 05:00:00 AM +0000,,,06/28/2024 11:10:00 AM +0000,POINT (-97.816017 30.462158),RM 620,False,,,NO
851, MARTIN LUTHER KING JR BLVD / E M FRANKLIN AVE,TRAFFIC,TURNED_ON,LOC16-004190,5162491,PRIMARY,1, MARTIN LUTHER KING JR BLVD, E M FRANKLIN AVE,2017576,,,,AUSTIN FULL PURPOSE,2017575,NORTHEAST,,05/09/2002,"2,212","3,600",2021,,False,,,,,False,"5571, 881",5b5c437797428f168b0e879d,,,COA,OK,09/26/2019 05:00:00 AM +0000,,,07/17/2024 02:18:00 PM +0000,POINT (-97.696091 30.28373),Airport South,False,,,NO
861,FM 2222 RD / BELL MOUNTAIN DR,TRAFFIC,TURNED_ON,LOC16-004240,5149559,PRIMARY,10,FM 2222 RD, BELL MOUNTAIN DR,3288199,,,,AUSTIN FULL PURPOSE,2012853,NORTHWEST,,08/01/2002,"7,751","7,706",2019,,False,,,,,False,,5817c0b5e052e0422be6cad8,,,COA,BROKEN,10/18/2023 05:00:00 AM +0000,,,01/08/2024 04:26:00 PM +0000,POINT (-97.805458 30.37719),FM 2222,False,,,NO
893, PARMER LN / AVERY RANCH BLVD,TRAFFIC,TURNED_ON,LOC16-004400,5151987,PRIMARY,6, PARMER LN, AVERY RANCH BLVD,2036303,,,,AUSTIN FULL PURPOSE,2038623,NORTHWEST,,02/12/2019,"15,001","10,223",2020,APS,False,,,,,False,,5817c0bde052e0422be6cb31,,,COA,BROKEN,05/16/2024 05:00:00 AM +0000,,,06/24/2024 09:24:00 PM +0000,POINT (-97.775665 30.498076),Parmer West,False,,,NO
844, GREAT HILLS TRL / STONELAKE BLVD,TRAFFIC,TURNED_ON,LOC16-004155,5156932,PRIMARY,7, GREAT HILLS TRL, STONELAKE BLVD,2009809,,,,AUSTIN FULL PURPOSE,2012349,NORTHWEST,,11/07/2001,"9,900","10,001",2018,,False,,,,,False,5019,5817c0b1e052e0422be6caad,,,COA,OK,02/25/2020 06:00:00 AM +0000,,,06/27/2024 06:36:00 PM +0000,POINT (-97.739647 30.393414),Arboretum,False,,,NO
856,9600 BLK N CAPITAL OF TEXAS HWY SB (SAM'S CLUB DRIVEWAY),TRAFFIC,TURNED_ON,LOC16-004215,,PRIMARY,7, CAPITAL OF TEXAS HWY,,,SAM'S CLUB DRIVEWAY,,,AUSTIN FULL PURPOSE,2012460,NORTHWEST,,12/13/1996,,"9,600",2018,,False,,,,,False,,5817c0b5e052e0422be6cacc,,,COA,BROKEN,12/22/2021 06:00:00 AM +0000,,,06/24/2024 11:04:00 AM +0000,POINT (-97.741577 30.390549),Loop 360 North,False,,,NO
916,US 290 HWY SVRD / ANDERSON LN SVRD (Northwest Intersection of 290 / 183),TRAFFIC,TURNED_ON,LOC17-007360,,SECONDARY,1,US 290 HWY SVRD, ANDERSON LN SVRD,3265008,Northwest Intersection of 290 / 183,927: US 290 HWY SVRD / ED BLUESTEIN BLVD SVRD (Southwest Intersection of 290 / 183 ),,AUSTIN FULL PURPOSE,2012570,NORTHEAST,,,"2,500","7,600",2022,,False,,,,,False,,5882652335559f1e53f6a7f4,,,TxDOT,NO DETECTION,,,,10/16/2023 01:11:00 PM +0000,POINT (-97.674598 30.325923),183 East,False,,,NO
888,FM 620 RD / BOULDER LN (South),TRAFFIC,TURNED_ON,LOC16-004375,5146359,PRIMARY,10,FM 620 RD, BOULDER LN,2036899,South,,,AUSTIN FULL PURPOSE,2038572,NORTHWEST,,05/21/2004,"10,200","8,400",2022,,False,,,,,False,,5817c0bce052e0422be6cb22,,,COA,BROKEN,12/17/2023 06:00:00 AM +0000,,,06/27/2024 01:58:00 PM +0000,POINT (-97.842659 30.428783),Four Points,False,,,NO
921, MARTIN LUTHER KING JR BLVD / ALEXANDER AVE,TRAFFIC,TURNED_ON,LOC16-004520,5161088,PRIMARY,1, MARTIN LUTHER KING JR BLVD, ALEXANDER AVE,2017731,,,,AUSTIN FULL PURPOSE,2017761,CENTRAL,,12/26/2013,"1,900","2,809",2018,APS,False,,,,,True,"5801, 5802",5817c0c4e052e0422be6cb78,,,COA,OK,06/18/2022 05:00:00 AM +0000,,,07/19/2024 01:47:00 PM +0000,POINT (-97.709457 30.281706),Airport South,False,,,NO
832, CAPITAL OF TEXAS HWY / WESTLAKE DR,TRAFFIC,TURNED_ON,LOC16-004095,5149583,PRIMARY,"10, 8", CAPITAL OF TEXAS HWY, WESTLAKE DR,2040329,,,,AUSTIN FULL PURPOSE,2013511,NORTHWEST,,04/03/2013,"4,300","3,700",2018,,False,,,,,False,,5817c0afe052e0422be6ca92,,,COA,OK,04/14/2022 05:00:00 AM +0000,,,06/26/2024 04:54:00 PM +0000,POINT (-97.806252 30.335251),Loop 360 North,False,,,NO
876,2731 BLK S CAPITAL OF TEXAS HWY NB (Barton Creek Mall),TRAFFIC,TURNED_ON,LOC16-004315,5149533,PRIMARY,8, CAPITAL OF TEXAS HWY,,,Barton Creek Mall,,,AUSTIN FULL PURPOSE,3431116,SOUTH,,01/01/2010,,"2,731",2019,,False,,,,,False,,5817c0b8e052e0422be6cb01,,,COA,OK,05/30/2024 05:00:00 AM +0000,,,06/26/2024 05:14:00 PM +0000,POINT (-97.808907 30.253723),Loop 360 South,False,,,NO
900, STASSNEY LN / WEST GATE BLVD (Cherry Creek Dr),TRAFFIC,TURNED_ON,LOC16-004435,5149781,PRIMARY,5, STASSNEY LN, WEST GATE BLVD,2026573,Cherry Creek Dr,,,AUSTIN FULL PURPOSE,2041677,SOUTH,,05/12/1983,"5,701","2,508",2018,APS,False,,,,,False,"2340, 5741",5b5c437a97428f168b0e87b7,,,COA,BROKEN,11/12/2023 06:00:00 AM +0000,E/W FYA activation 6/17/2021,,11/07/2023 12:50:00 PM +0000,POINT (-97.807129 30.219011),West Gate,False,,,NO
836, 5TH ST / PLEASANT VALLEY RD,TRAFFIC,TURNED_ON,LOC16-004115,5160988,PRIMARY,3, 5TH ST, PLEASANT VALLEY RD,2019445,,,,AUSTIN FULL PURPOSE,2019390,CENTRAL,,05/01/2002,400,"2,715",2020,APS,True,01/16/2020 12:00:00 AM,,"4p, 8p",,False,"1368, 2803",5817c0b0e052e0422be6ca9b,,,COA,BROKEN,05/21/2024 05:00:00 AM +0000,,,06/12/2024 09:37:00 PM +0000,POINT (-97.711105 30.256628),Downtown East,False,,,NO
864, ROSS RD / THOME VALLEY DR,TRAFFIC,TURNED_ON,LOC16-004255,5168145,PRIMARY,2, ROSS RD, THOME VALLEY DR,2036605,,,,AUSTIN FULL PURPOSE,2036623,SOUTH,,07/17/2003,"12,700","5,310",2021,APS,False,,,,,False,,5817c0b5e052e0422be6cae0,,,COA,BROKEN,12/22/2023 06:00:00 AM +0000,,,07/22/2024 03:10:00 PM +0000,POINT (-97.620201 30.174069),Del Valle,False,,,NO
896,FM 620 RD / 183 HWY SVRD,TRAFFIC,TURNED_ON,LOC16-004415,5150132,PRIMARY,6,FM 620 RD,US 183 HWY SVRD,3271325,,,"897: FM 620 RD / 183 HWY SVRD, 898: FM 620 RD / 183 HWY SVRD, 899: FM 620 RD / 183 HWY SVRD",AUSTIN FULL PURPOSE,3271137,NORTHWEST,,10/06/2009,"13,877","13,100",2022,,False,,,,,False,,5b5c437897428f168b0e87a7,,,TxDOT,OK,06/24/2024 05:00:00 AM +0000,,,11/15/2023 12:42:00 AM +0000,POINT (-97.796646 30.469118),Lakeline,False,,,NO
855, CAPITAL OF TEXAS HWY / STONELAKE BLVD,TRAFFIC,TURNED_ON,LOC16-004210,5157000,PRIMARY,7, CAPITAL OF TEXAS HWY, STONELAKE BLVD,2009809,,,,AUSTIN FULL PURPOSE,2012460,NORTHWEST,,10/03/1994,"9,900","9,600",2018,,False,,,,,False,"3838, 5916",5817c0b5e052e0422be6caca,,,COA,OK,06/22/2021 05:00:00 AM +0000,,,06/26/2024 05:02:00 PM +0000,POINT (-97.739441 30.390692),Loop 360 North,False,,,NO
857, CAPITAL OF TEXAS HWY / RESEARCH BLVD SVRD,TRAFFIC,TURNED_ON,LOC16-004225,5156010,PRIMARY,10, CAPITAL OF TEXAS HWY, RESEARCH BLVD SVRD,2012345,,,858:  CAPITAL OF TEXAS HWY / RESEARCH BLVD SVRD,AUSTIN FULL PURPOSE,2012456,NORTHWEST,,07/30/1981,"9,800","9,530",2022,,False,,,,,False,,5817c0b5e052e0422be6cace,,,TxDOT,BROKEN,06/11/2019 05:00:00 AM +0000,,,06/12/2024 06:43:00 PM +0000,POINT (-97.745766 30.389252),Loop 360 North,False,,,NO
868, ANDERSON MILL RD / BROADMEADE AVE (Turtle Rock Dr),TRAFFIC,TURNED_ON,LOC16-004275,5152043,PRIMARY,6, ANDERSON MILL RD, BROADMEADE AVE,3554333,Turtle Rock Dr,,,AUSTIN FULL PURPOSE,2007134,NORTHWEST,,03/28/2003,"12,800","8,906",2020,APS,True,,,,Yes,False,,5817c0b6e052e0422be6caea,,,COA,BROKEN,12/11/2023 06:00:00 AM +0000,,,06/24/2024 05:18:00 PM +0000,POINT (-97.77639 30.453196),Anderson Mill 1,False,,,NO
887,4601 BLK MC KINNEY FALLS PKWY (TX Parks and Wildlife),TRAFFIC,TURNED_ON,LOC16-004370,,PRIMARY,2, MC KINNEY FALLS PKWY,,,TX Parks and Wildlife,,,AUSTIN 2 MILE ETJ,3258116,SOUTH,,08/16/2017,,"4,601",2023,,False,,,,,False,,5817c0bce052e0422be6cb1f,,,COA,OK,12/04/2023 06:00:00 AM +0000,The signal was turned on on 08/16/2017.,,06/25/2024 03:04:00 PM +0000,POINT (-97.713356 30.188358),William Cannon E,False,,,NO
845,6511 BLK MC NEIL DR (Oak Knoll Dr/Research Park (Formerly TX Instruments)),TRAFFIC,TURNED_ON,LOC16-004160,,PRIMARY,6, MC NEIL DR,,,Oak Knoll Dr/Research Park (Formerly TX Instruments),,,AUSTIN FULL PURPOSE,3193469,NORTHWEST,,09/03/1999,,"6,511",2018,,False,,,,,False,,5b5c437697428f168b0e879a,,,COA,OK,05/28/2024 05:00:00 AM +0000,,,01/08/2024 04:21:00 PM +0000,POINT (-97.754227 30.439367),McNeil,False,,,NO
867, LAKE CREEK PKWY / HYMEADOW DR,TRAFFIC,TURNED_ON,LOC16-004270,5150808,PRIMARY,6, LAKE CREEK PKWY, HYMEADOW DR,3425406,,,,AUSTIN FULL PURPOSE,3272902,NORTHWEST,,01/24/2003,"13,014","10,040",2020,APS,False,,,,,False,"5514, 5785",5817c0b6e052e0422be6cae8,,,COA,OK,05/21/2024 05:00:00 AM +0000,,,07/03/2024 09:01:00 PM +0000,POINT (-97.789223 30.463852),Lakeline,False,,,NO
850, CAPITAL OF TEXAS HWY / SPICEWOOD SPRINGS RD (EAST - BLUFFSTONE DR ),TRAFFIC,TURNED_ON,LOC16-004185,5153292,PRIMARY,10, CAPITAL OF TEXAS HWY, SPICEWOOD SPRINGS RD,2013758,EAST - BLUFFSTONE DR ,,,AUSTIN FULL PURPOSE,2039512,NORTHWEST,,03/06/1985,"5,301","8,400",2023,,False,,,,,False,,5817c0b4e052e0422be6cabe,,,COA,BROKEN,06/21/2024 05:00:00 AM +0000,,,06/26/2024 04:58:00 PM +0000,POINT (-97.766731 30.385016),Loop 360 North,False,,,NO
835, POND SPRINGS RD / TURTLE ROCK RD,TRAFFIC,TURNED_ON,LOC16-004110,5151888,PRIMARY,6, POND SPRINGS RD, TURTLE ROCK RD,3194247,,,,AUSTIN FULL PURPOSE,2007414,NORTHWEST,,04/11/2002,"12,300","13,186",2021,,False,,,,,False,5649,5817c0b0e052e0422be6ca99,,,COA,OK,06/11/2024 05:00:00 AM +0000,,,06/24/2024 05:21:00 PM +0000,POINT (-97.777885 30.444899),Anderson Mill 1,False,,,NO
877,SH 71  / 973 RD,TRAFFIC,TURNED_ON,LOC16-004320,5167205,PRIMARY,2,SH 71 ,FM 973 RD,2023666,,,878: SH 71 SVRD / 973 RD,AUSTIN FULL PURPOSE,2023667,SOUTH,,01/01/2000,"3,301","3,228",2022,,False,,,,,False,,5817c0b8e052e0422be6cb04,,,TxDOT,OK,03/31/2022 05:00:00 AM +0000,,,06/20/2024 03:08:00 PM +0000,POINT (-97.637756 30.202303),Del Valle,False,,,NO
872, METRIC BLVD / CHASEWOOD DR,TRAFFIC,TURNED_ON,LOC16-004295,5163602,PRIMARY,7, METRIC BLVD, CHASEWOOD DR,2005870,,,,AUSTIN FULL PURPOSE,2005943,NORTHEAST,,03/20/2003,"1,701","13,100",2021,,False,,,,,False,4821,5817c0b8e052e0422be6caf7,,,COA,OK,11/30/2018 06:00:00 AM +0000,,,06/12/2024 12:28:00 PM +0000,POINT (-97.682571 30.422298),Parmer Central,False,,,NO
